content,score,Label,text_clean
"Aplikasinya bagus, use interface menarik dan mudah digunakan, sayang sekali saham tidak dijadikan satu dalam aplikasi jadi harus download aplikasi saham lagi. Harap kembali seperti dulu saham dan reksadana di gabung jadi tidak ribet",3,Positif,aplikasinya bagus use interface menarik dan mudah digunakan sayang sekali saham tidak dijadikan satu dalam aplikasi jadi harus download aplikasi saham lagi harap kembali seperti dulu saham dan reksadana di gabung jadi tidak ribet
"cocok buat pemula yang ingin invest reksadana, gak sulit karena mudah dipahami. Semoga kedepannya bisa fleksibel dan stabil saat digunakan.",5,Positif,cocok buat pemula yang ingin invest reksadana gak sulit karena mudah dipahami semoga kedepannya bisa fleksibel dan stabil saat digunakan
"Katanya reksadana yang ada gambar kilat nya kalo di cairin instan tapi nyatanya -+5 hari baru cair, kalo gitu itu namanya ga instan, mohon di benerin lagi udah make bertahun"" Malah gini.",2,Negatif,katanya reksadana yang ada gambar kilat nya kalo di cairin instan tapi nyatanya  hari baru cair kalo gitu itu namanya ga instan mohon di benerin lagi udah make bertahun malah gini
"Akhirnya setelah sekian lama saya sering melakukan update pada aplikasi Bibit, saya bisa mengaktivasi Rekening Dana Nasabah (RDN) dari bank Jago yang sebelumnya belum bisa diaktivasi melalui Bibit dan yang terpenting adalah terdapat fitur Auto SIP sehingga saya bisa melakukan pemesanan Reksa Dana secara otomatis sesuai dengan jadwal yang telah ditentukan sebelumnya dan mudah-mudahan aplikasi bisa bermanfaat bagi semua orang di masa mendatang",5,Positif,akhirnya setelah sekian lama saya sering melakukan update pada aplikasi bibit saya bisa mengaktivasi rekening dana nasabah rdn dari bank jago yang sebelumnya belum bisa diaktivasi melalui bibit dan yang terpenting adalah terdapat fitur auto sip sehingga saya bisa melakukan pemesanan reksa dana secara otomatis sesuai dengan jadwal yang telah ditentukan sebelumnya dan mudahmudahan aplikasi bisa bermanfaat bagi semua orang di masa mendatang
"dari segi aplikasi sangat baik, keuntungan yang diberikan juga lumayan, aku pribadi belum berani main saham, cukup main di obligasi dan pasar modal, tujuan utama nabung di bibit sebenarnya menghindari bunga bank dan keinginan buat beli barang barang, kalau di bibit jadinya aman gak bakalan ke pakek, bonusnya duitnya nambah, umr jogja pun tetap bisa investasi",5,Positif,dari segi aplikasi sangat baik keuntungan yang diberikan juga lumayan aku pribadi belum berani main saham cukup main di obligasi dan pasar modal tujuan utama nabung di bibit sebenarnya menghindari bunga bank dan keinginan buat beli barang barang kalau di bibit jadinya aman gak bakalan ke pakek bonusnya duitnya nambah umr jogja pun tetap bisa investasi
"Saya kasih bintang dua dulu, karena ketika saya melakukan upgrade ke bibit plus saya tidak sengaja memencet RDN bank jago padahal saya ingin menggunakan BCA, lalu tidak bisa di kembalikan ke ke tahap sebelumnya yaitu pemilihan RDN, mungkin ini bisa di perbaiki oleh bibit",2,Negatif,saya kasih bintang dua dulu karena ketika saya melakukan upgrade ke bibit plus saya tidak sengaja memencet rdn bank jago padahal saya ingin menggunakan bca lalu tidak bisa di kembalikan ke ke tahap sebelumnya yaitu pemilihan rdn mungkin ini bisa di perbaiki oleh bibit
"Sudah pernah daftar dan punya akun namun handphone hilang hingga semua kontak dan akun juga ilang ,,sekali mau daftar lagi gak bisa delete akun yg lama,terkesan di bibit ditanggapi namun tidak di proses",1,Negatif,sudah pernah daftar dan punya akun namun handphone hilang hingga semua kontak dan akun juga ilang sekali mau daftar lagi gak bisa delete akun yg lamaterkesan di bibit ditanggapi namun tidak di proses
"Semakin kesini semakin tidak bisa dengan mudah diakses aplikasi bibit, setiap buka aplikasi bibit pasti error cek koneksi, padahal jaringan super lancar, wifi dan provider buat streaming lancar, bintang 1 buat developer bibit",1,Negatif,semakin kesini semakin tidak bisa dengan mudah diakses aplikasi bibit setiap buka aplikasi bibit pasti error cek koneksi padahal jaringan super lancar wifi dan provider buat streaming lancar bintang  buat developer bibit
"Pakai sejak sejak zaman pandemi UI nya bagus informatif dan produk2nya terus ditambah, inovasinya banyak, cocok untuk pemula semoga semakin bagus",5,Positif,pakai sejak sejak zaman pandemi ui nya bagus informatif dan produknya terus ditambah inovasinya banyak cocok untuk pemula semoga semakin bagus
"Saya sudah menabung rutin setiap bulan dan ditambah setiap minggu saya melakukan pembelian reksa dana pasar uang, jadi saya berharap aplikasi ini bisa menjadi wadah yang aman untuk menabung agar keuangan saya dimasa depan membaik.. apalagi utk pembelian nya gratis dengan memakai bank jago dan bisa auto debit..terima kasih semoga amanah terus",5,Positif,saya sudah menabung rutin setiap bulan dan ditambah setiap minggu saya melakukan pembelian reksa dana pasar uang jadi saya berharap aplikasi ini bisa menjadi wadah yang aman untuk menabung agar keuangan saya dimasa depan membaik apalagi utk pembelian nya gratis dengan memakai bank jago dan bisa auto debitterima kasih semoga amanah terus
"Aplikasinya bagus, mohon untuk pihak developer kedepannya ada perubahan/penambahan S&K saat mau daftar di bibit, soalnya banyak Temen saya ingin berinvestasi di Bibit tapi terkendala tidak mempunyai Rekening Bank pribadi, Trimakasih 😀😁🙏",5,Positif,aplikasinya bagus mohon untuk pihak developer kedepannya ada perubahanpenambahan sk saat mau daftar di bibit soalnya banyak temen saya ingin berinvestasi di bibit tapi terkendala tidak mempunyai rekening bank pribadi trimakasih 
Mohon diperbaiki untuk dari sistem rdn wallet sama nilai investasi di portofolionya. Diriwayat transaksi deposit rdn wallet sama nilai portofolio yg tertulis berbeda. Ada selisih yg lumayan banyak. Pemakaian belum ada 1bln. Bukan masalah nilainya. Tpi rasa percaya dan kenyamanannya menjadi berkurang. Mohon kerjasamanya.,3,Positif,mohon diperbaiki untuk dari sistem rdn wallet sama nilai investasi di portofolionya diriwayat transaksi deposit rdn wallet sama nilai portofolio yg tertulis berbeda ada selisih yg lumayan banyak pemakaian belum ada bln bukan masalah nilainya tpi rasa percaya dan kenyamanannya menjadi berkurang mohon kerjasamanya
"Aplikasi ya bobrok , ngerestar sendiri ga bisa buka apk ,malah minta ganti sandi new dan email ya ga bisa d gunakan , untung ga banyak naro d sini , kemakan iklan saya , uninstall dahh",1,Negatif,aplikasi ya bobrok  ngerestar sendiri ga bisa buka apk malah minta ganti sandi new dan email ya ga bisa d gunakan  untung ga banyak naro d sini  kemakan iklan saya  uninstall dahh
"Saya sudah mencoba semua apk investasi yg legal,bibit unggul dalam produk reksadana dan yang paling saya suka adalah cs yang ramah dan fast respon.Banyak apk legal sejenis yg secara fitur mungkin lebih baik,namun sayang tidak di imbangi dgn cs yg memadai.",5,Positif,saya sudah mencoba semua apk investasi yg legalbibit unggul dalam produk reksadana dan yang paling saya suka adalah cs yang ramah dan fast responbanyak apk legal sejenis yg secara fitur mungkin lebih baiknamun sayang tidak di imbangi dgn cs yg memadai
"Daftarnya bener² ribet bnget, ntah dari tahap pertama sampai tahap apa atau berapa saya ga tau, intinya jangka waktu saya untuk mendaftar agar bisa berinvestasi 5-6 hari, ini pun tinggal tahap terakhir dan besok belum tentu bisa selesai. Dalam beberapa verifikasi data diri pun ada beberapa masalah juga yang mempersulit dan mengulur waktu. Tolong lh.. Yang tadinya pengen invest tau daftarnya kyk gini tohh jadi males ya.",2,Negatif,daftarnya bener ribet bnget ntah dari tahap pertama sampai tahap apa atau berapa saya ga tau intinya jangka waktu saya untuk mendaftar agar bisa berinvestasi  hari ini pun tinggal tahap terakhir dan besok belum tentu bisa selesai dalam beberapa verifikasi data diri pun ada beberapa masalah juga yang mempersulit dan mengulur waktu tolong lh yang tadinya pengen invest tau daftarnya kyk gini tohh jadi males ya
"Selama nabung di bibit selalu untung. Mudah aplikasinya dan lengkap, semua aplikasin investasi ini paling rekomen. Semangat terus bibit semoga banyak juga yang nabung di bibit",5,Positif,selama nabung di bibit selalu untung mudah aplikasinya dan lengkap semua aplikasin investasi ini paling rekomen semangat terus bibit semoga banyak juga yang nabung di bibit
Bibit ada bug saat geser grafik aplikasi ngeleg dan tidak bisa lihat detail dari grafik saat geser Border kemarin bisa dalam seminggu terakhir tetap lemot saat di sentuh grafik karena penasaran saya pake perangkat lain tetap sama ngeleg,1,Negatif,bibit ada bug saat geser grafik aplikasi ngeleg dan tidak bisa lihat detail dari grafik saat geser border kemarin bisa dalam seminggu terakhir tetap lemot saat di sentuh grafik karena penasaran saya pake perangkat lain tetap sama ngeleg
"Menurut pendapatku mengenai aplikasi bibit bagus untuk invesment pemula krna fitur nya mudah & sangat mudah di pahami, setelah saya memakai bibit alhamdulillah bisa mendapatkan keuntungan walaupun tdak terlalu besar, sangat bagus banget untuk pemula",5,Positif,menurut pendapatku mengenai aplikasi bibit bagus untuk invesment pemula krna fitur nya mudah  sangat mudah di pahami setelah saya memakai bibit alhamdulillah bisa mendapatkan keuntungan walaupun tdak terlalu besar sangat bagus banget untuk pemula
"Bismillah, awal"" saya merasa nyaman menggunakan bibit tapi kenapa lama kelamaan saat membeli waktu nya sangat lama di proses, Maksimal 3 hari setelah pembelian produk kita akan di tambahkan ke portofolio dan siap.mendapatkan keuntungan tapi saya sudah menunggu hampir 5 harian saya blm produk dan blm juga produk baru saya mendapat kan keuntungan",4,Positif,bismillah awal saya merasa nyaman menggunakan bibit tapi kenapa lama kelamaan saat membeli waktu nya sangat lama di proses maksimal  hari setelah pembelian produk kita akan di tambahkan ke portofolio dan siapmendapatkan keuntungan tapi saya sudah menunggu hampir  harian saya blm produk dan blm juga produk baru saya mendapat kan keuntungan
"Aplikasi bagus dan user friendly, cuma ada bug yang mengganggu ketika saya ingin melihat grafik saham, awal - awal lancar tapi langsung freeze itu aplikasi gak bisa back ataupun scroll. Semoga segera di fixing ini bug, karena mengganggu banget dan menurunkan experience user dalam menggunakan aplikasi",3,Positif,aplikasi bagus dan user friendly cuma ada bug yang mengganggu ketika saya ingin melihat grafik saham awal  awal lancar tapi langsung freeze itu aplikasi gak bisa back ataupun scroll semoga segera di fixing ini bug karena mengganggu banget dan menurunkan experience user dalam menggunakan aplikasi
"Sumpah lama banget, dari tgl 2 verifikasi bibit sampe tgl 6 sekarang, ga kelar-kelar. Kemaren gagal krn data ga terbaca, giliran udah diperbaiki lama bnget verifikasinya. Capek nunggunya, niat mau investasi secepatnya malah dibuat nunggu mulu. Tolong dong diatasi secepatnya.",2,Negatif,sumpah lama banget dari tgl  verifikasi bibit sampe tgl  sekarang ga kelarkelar kemaren gagal krn data ga terbaca giliran udah diperbaiki lama bnget verifikasinya capek nunggunya niat mau investasi secepatnya malah dibuat nunggu mulu tolong dong diatasi secepatnya
"Makin lemot euy, kasusnya udah 1 tahun lebih gak buka aplikasi bibit tapi rajin diupdate aplikasinya. Hari ini waktu buka bibit stuck di splash screen 😂",2,Negatif,makin lemot euy kasusnya udah  tahun lebih gak buka aplikasi bibit tapi rajin diupdate aplikasinya hari ini waktu buka bibit stuck di splash screen 
"Mau daftar aj di persulit dari bulan April gagal melulu. Daftar pertama foto diri sama KTP ,status gagal. Perbaikan foto diri sama SIM A, kembali lagi gagal. Perbaikan kembali foto diri sama SIM A + KTP, kembali lagi gagal. Chat admin idak membantu jadi males.",1,Negatif,mau daftar aj di persulit dari bulan april gagal melulu daftar pertama foto diri sama ktp status gagal perbaikan foto diri sama sim a kembali lagi gagal perbaikan kembali foto diri sama sim a  ktp kembali lagi gagal chat admin idak membantu jadi males
"Aku ngerasa ini apps kyknya palsu deh, kyk binomo bukan naik malah turun drastis banget kalo lewat dari 500rb ke atas saldo saya kalau 100rb gk pernah tuh ada yang namanya turun uangnya mau pakai bibit kyknya gk lagi² deh bukanya untung malah buntung",1,Negatif,aku ngerasa ini apps kyknya palsu deh kyk binomo bukan naik malah turun drastis banget kalo lewat dari rb ke atas saldo saya kalau rb gk pernah tuh ada yang namanya turun uangnya mau pakai bibit kyknya gk lagi deh bukanya untung malah buntung
"verifikasi akun lama. saat pengajuan untuk menghapus akun juga lama padahal sudah ikuti prosedur yang diminta. jawaban template dari cs yang setiap ditanya jawabnya ""kami cek terlebih dahulu ya,kak"" repeat 9999x tapi ga ada progres🗿🗿🗿",1,Negatif,verifikasi akun lama saat pengajuan untuk menghapus akun juga lama padahal sudah ikuti prosedur yang diminta jawaban template dari cs yang setiap ditanya jawabnya kami cek terlebih dahulu yakak repeat x tapi ga ada progres
"Kenapa tiba tiba aplikasinya terkeluar sendiri????? Terus muncul tulisan rubah pin??? Kemudian kenapa email yang saya daftarkan tidak masuk ke aplikasinya?????? Gak jelas aplikasinya tiba tiba keluar sendiri, begitu merubah pin gak bisa, terlalu ribet Padahal cukup kirim kode otp ke nomor hp selesai Sudah melakukan investasi tapi malah berulah?????",1,Negatif,kenapa tiba tiba aplikasinya terkeluar sendiri terus muncul tulisan rubah pin kemudian kenapa email yang saya daftarkan tidak masuk ke aplikasinya gak jelas aplikasinya tiba tiba keluar sendiri begitu merubah pin gak bisa terlalu ribet padahal cukup kirim kode otp ke nomor hp selesai sudah melakukan investasi tapi malah berulah
Aplikasinya terlalu banyak kendala yang pertama dalam proses pembeliannya sudah berhasil dan yang kedua kendalanya ada di pendaftaran akun dan kendalanya ada di pemasarannya jadi nggak tahu apakah pemasarannya itu berjalan apa tidaknya,4,Positif,aplikasinya terlalu banyak kendala yang pertama dalam proses pembeliannya sudah berhasil dan yang kedua kendalanya ada di pendaftaran akun dan kendalanya ada di pemasarannya jadi nggak tahu apakah pemasarannya itu berjalan apa tidaknya
Ubah ke rekening bank pencairan harus verifikasi dulu seperti bikin akun bank. Ktp digital otomatis tidak bisa buat selfi foto. Bank pencairan yang lama sudah dorman. Ini artinya investasi di bibit tidak bisa di jual/ambil.,1,Negatif,ubah ke rekening bank pencairan harus verifikasi dulu seperti bikin akun bank ktp digital otomatis tidak bisa buat selfi foto bank pencairan yang lama sudah dorman ini artinya investasi di bibit tidak bisa di jualambil
"Belakangan ini akun sering ke logout sendiri ""sesi penggunaan akun telah selesai silahkan login kembali"". Dan otentikasi login ulang selalu berulang. Ada apa ini? Pdhal saya sendiri g ada coba"" Hal aneh dgn Hp yg saya pakai untuk keperluan bisniss saya sendiri. Tambahan verifikasi biometriknya jga entah bagaimana sering error pdhal fingerprint saya aman dan buat aplikasi serupa pakai biometrik jga aman sperti bank jago, stockbit dll.",3,Positif,belakangan ini akun sering ke logout sendiri sesi penggunaan akun telah selesai silahkan login kembali dan otentikasi login ulang selalu berulang ada apa ini pdhal saya sendiri g ada coba hal aneh dgn hp yg saya pakai untuk keperluan bisniss saya sendiri tambahan verifikasi biometriknya jga entah bagaimana sering error pdhal fingerprint saya aman dan buat aplikasi serupa pakai biometrik jga aman sperti bank jago stockbit dll
"proses pencairan sangat_sangat lama sekali, udah hampir 3 Minggu belum juga cair, padahal waktu topup g sampai 1 menit udah masuk. klau butuh uang dadakan TDK bisa andalkan apk nya.",2,Negatif,proses pencairan sangatsangat lama sekali udah hampir  minggu belum juga cair padahal waktu topup g sampai  menit udah masuk klau butuh uang dadakan tdk bisa andalkan apk nya
