content,score,Label
"Setlh di update malah gak bisa kebuka lagi aplikasinya, dri tanggal 26 aplikasi gak bisa kebuka, smpe sempat uninstal download lagi ttap aja gak bisa kebuka. Gimna nii kalo mau lihat bagi hasilnya ?? Mana tabungan dah lumayan.",4,Positif
"Bintang 3 point plus, mines bintang 2 kekurangannya, karena proses pembelian/topupnya lama banget, dan juga penarikan pemindahan saldo ke bank lama banget prosesnya, 3 hari baru beres proses transaksi ny, kalo lagi butuh ngedadak agak ruwet, harus nunggu bberapa hari baru masuk ke rekening buat penarikan. Overall bagus semua dan pengawasan ketat🤟",3,Positif
"Aplikasi menabung yang payah! Penjualan aset membutuhkan waktu 7 hari kerja sehingga ketika kita ingin menjual aset untuk kebutuhan mendadak Sangat memakan waktu, kalo mau investasi mending beli emas di pasar aja udah selesai gak pakek nunggu 7 hari. Payah!",1,Negatif
"Kemarin saya jual pasar uang 500k kok uangnya belum masuk²?....udah 3 Minggu ini,saya tenang karena katanya terjamin keamanannya,tapi kok ga masuk² gini Dan juga kenapa tidak ada history,kita jual beli apa,seberapa banyak,kapan. Dan juga tidak ada notif sudah masuk atau belum,gmn sih, payah",3,Positif
"Hi Bibit! Aplikasi yang anda buat cukup bagus. Tapi sayangnya masih ada kekurangan dalam pencairan dananya. Bagaimana saya mau top up untuk dana darurat saya, jika pencairannya membutuhkan Waktu yang beberapa hari. Yang menurut saya sekarang sangatlah memakan waktu yang cukup lama. Tolong untuk pencairannya di percepat lagi! Terimakasih!",3,Positif
"Untuk tampilan emang bagus dan simple tapi sayang, pas coba wd malah dana yang masuk tidak sesuai dengan di aplikasi, soalnya untuk fee tf udah di tanggung oleh bibit sendiri kan? Saran aja sih kalau ada potongannya langsung di tampil kan saja dana yang masuknya sesudah di potong. Dan masih ada potongan lainnya yaitu biaya materai",2,Negatif
"jual obligasi dari tgl 16 mei sampai skrg dana belum masuk rekening, biasanya 2 hari kerja sdah masuk . klau bisa cepat , knp harus pkai maksimal estimasi pling akhir ！ pikir 2 kali beli aset dsini,. lagi",1,Negatif
"mudah dipelajari,banyak keuntungan,banyak gratis,banyak promo,banyak hadiah. pilihan produk bisa diperbanyak. praktis,cepat bisa langsung dapat tanpa alasan dan gangguan. bijak tidak memaksa,tidak menipu. tanpa pajak dan biaya admin. aman dapat dipercaya. banyak bantuan,jangan ragu.",4,Positif
"untuk aplikasi sangat mudah dj gunakan, tetapi kalau bisa proses withdraw di percepat jangan menunggu 3 hari kerja. overall keren si bibit",5,Positif
Aplikasinya bagus. Untuk investasi juga bagus. Namun masalahnya untuk deposit dan penarikan masih tergolong lama kemungkinan sistemnya masih manual.. Perlu di tingkatkan lagi.,3,Positif
"Bagus buat investasi jangka panjang, cuma untuk pembelian dan penjualan prosesnya di cepatkan jangan sampai berhari-hari prosesnya. Kasian jika orang yang urgent tiba-tiba butuh uang dan melakukan penjualan dari sini, tapi proses pengembaliannya berhari-hari.. Overall is good",4,Positif
"aplikasi nya cocok buat yang masih pemula dalam dunia investasi.Disini di jelaskan dengan jelas dan mudah dipahami, serta ada pembimbingan bagi user pemula agar tidak salah langkah dalam berinvestasi",5,Positif
"Yg masih pemula jgn ragu buat mulai, bukan semata buat nyari keuntungan tp biar kita konsisten nabung. Yg masih bingung mungkin bisa nonton yt bang raditya dika, aku juga tau aplikasi ini dr bang radit. Selamat mencoba.. boleh pake kode referral punyaku: sobatzl",5,Positif
"Aplikasi bibit sangat memudahkan untuk investasi SBN, namun dari segi aksesibilitas masih belum ramah untuk disabilitas netra. Saat bernavigasi menggunakan TalkBack di dalam Bibit, beberapa menu tidak bisa diakses. Misalnya untuk menentukan tanggal, tahun dan bulan tidak bisa diklik. Sedangkan saudaranya yaitu stockbit, hampir semua menu bisa diakses dengan pembaca layar talkback. BTW TalkBack sekarang berubah nama jadi Android accessibility switch. Semoga ke depan ada perbaikan di bibit.",1,Negatif
"fitur Robo bisa menjebak terutama untuk pemula, 2 kali rekomendasi selalu di portfolio Merah untuk Saham, nyesel pakai rekomendasi Robo, jadi loss semua bagian Saham Tambahan : Portfolio Robo di 6.5 (Dana Pensiun), top up pertama dan kedua masuk Saham sudah merah, bahkan mesin waktu reksadana sudah menentukan pasti minus (misal tabung 1jt, 10 tahun jadi 800rb), alhasil Off-Track, tolong diperhatikan lagi rekomendasi Robo Terima kasih untuk responnya",2,Negatif
"Aplikasi invest yg bagus bgt buat pemula. Apalagi buat kita para milenial yg mulai melek finansial. Alhamdulillah sejak saya pake bibit, saya jadi lebih bisa mengatur keuangan saya. Aplikasi ny jg simpel jadi gampang dipake buat kita yg baru mulai belajar investasi, yg jadi favorit ny saya di aplikasi bibit ini selain bisa invest minimal 10k, disini juga ada fitur bibit rewards ny, jadi kalo belanja bisa ttp dapat cashback. Best bgt pkoknya 😍",5,Positif
"Luar biasa sekali bibit ini, memberikan pelayanan yg sangat bagus dan nyaman sekali dan agar akun kalian terverifikasi? Kalian wajib menyertakan > c e c e 1 6 promo berikut ini dan selamat akun kalian akan terverifikasi oleh aplikasi bank digital ini yg udah di awasi oleh OJK!",2,Negatif
Lemot banget setiap mw buka apk nya untuk cek portofolio..tertera no wa untuk pengaduan tetapi di add wa ga ad kontak nya..hrus undang no tsb untuk join wa..kan knyol 😣,1,Negatif
"Aplikasinya memang benar² untuk pemula, penjelasannya sangatlah mudah di mengerti, dan sangat simple, saran ku sering² buat event biar gk sepi di beranda, tampilannya itu² mulu.",5,Positif
"Saya sangat suka Bibit. Tapi setiap saat saya selalu dapat push notifications yg tidak penting (bagi saya). Saya hanya perlu notifikasi terkait transaksi saja. Tidak perlu promo2, edukasi, atau event. Saya cari di pengaturan bibit tidak ada opsi mematikan notifikasi. Rasanya ingin saya uninstall aplikasi ini gara-gara push notif.",4,Positif
"Aku beritahu alasan kalian jangan download ini 1. Ketika lu beli 100k di bibit untungnya dikit banget juga lama banget 1 bln baru 1k 2. Ketika aku beli 100k untung 2k trs aku jual cuma dapet 94k kurang lebihnya segitu 3. Aku jual Rp.102.678 nah ini sekitar 100k lebih dikit lah masuknya lama banget masuk 7k, 30k tpi gak full, 4. Aplikasi ini menipu lu udah beli 100k kirain udah untung 1% malah cuma masuk 90% dari lu beli padahal di tulis ke untungan 5. Jangan percaya dengan keuntungan besar",3,Positif
"Kode referral Bibit 💰 : reviewtech (dapat cashbak Rp.25.000). Bibit salah satu platform terbaik untuk investasi. Cocok untuk pemula, disupport dengan tampilan yang user friendy, jarang error, sangat aman, dan user Bibit juga sangat banyak 👌",5,Positif
"aplikasi bibit bagus buat investasi jangka panjang,sejak awal mengunakan bibit saya sudah srek banget,karena dari segi tampilan aja untuk pemula suda bisa lngasung di mengerti, apa lagi untuk cara'' menabung juga mudah dipahami jadi gak bikin puyeng dan ga ribet.",5,Positif
"Bibit selalu jadi tempat aku buat investasi rutin setiap bulannya, meski kecil tapi tetap harus di rutinin soalnya siapa tau nanti bisa melonjak harga sahamnya dan bisa langsung di jual dan untung banyak 😁 bibit mudah di gunakan, ringan dan gak lemot, cukup nyaman dipakai di hp dengan memory Rom 3gb",5,Positif
"Aplikasi bibit bukan aplikasi investasi biasa ini aplikasi bener2 real...alhamdulillah selama ini saya pakai aman-aman aja gak ada kendala sedikit pun...saudara saya pun hampir semua menggunakan aplikasi bibit buat masa depan yang pasti...saya akan coba rekomendasikan ke kerabat-kerabat saya karna aplikasi ini bener-,bener aman untuk kita investasi",5,Positif
"Soal Kecepatan nabung sangat lama sekali, dan kecepatan untuk tarik dana juga lama sekali, fitur untuk top up juga tidak ada indomaret. harus menggunakan debit, jadi bagi ada yang tidak punya debit. mending di tokopedia aja nabungnya",3,Positif
Sudah 2 tahun memakai aplikasi ini dan rutin bulanan nabung karena tertarik dengan portofolio yang ditawarkan ternyata hasilnya kaya nabung di asuransi.. bukannya untung malah minus .. akhirnya saya putuskan untuk tarik dana walau minus .. 🙂,2,Negatif
"tampilan app mudah dan nyaman dilihat. simple tapi asik. transaksinya mudah, update, dan kinerja robo nya mantap. makin dikembangkan dgn bermacam fitur dan layanan. mantap pokoknya. terima kasih Bibit.",5,Positif
Aplikasinya mudah sangat digunakan dan banyak pilihan produk reksa dana. Hanya saja untuk tampilan tidak mendukung dark mode. dimana tidak semua pengguna ponsel suka dengan tampilan aplikasi yg cerah dan berwarna terang seperti saya. Tapi overall semua fitur berfungsi dengan baik 👍🏻,5,Positif
"Aplikasi investasi keuangan yg bagus banget untuk pemula, membantu kita harus memilih mau investasikan dana kita ke mana saja. Yang penting rutin nabung aja untuk jangka panjang supaya kelihatan hasilnya. Semoga mimpi mimpi kita bisa terwujud dengan baik melalui bibit. ❤️",5,Positif
"Awal pake app ini bagus2 aja rekomendasi juga tapi kenapa akhir2 ini appnya kek tidak bisa dipakai (dibuka, setiap membuka app sangat lama dan cmn ada tampilan awal bibit saja berwarna putih kosong) ini kenapa yah? Saya ingin membuka app buat membeli juga tidak bisa saya mau lihat tabungan saya juga tidak bisa krna hanya tsmpilan putih doang. Mohon dijelaskan dan berikan solusinya🙏🏻",2,Negatif
Saya investasi di saham sampai sekarang nggak ada cuan2 nya yang ada malah minus. Sudah berbulan-bulan di tunggu cuan nya cuma belasan ribu sekali minus puluhan ribu. Bahkan hampir tiap hari nggak naik2. Seperti nya investasi disini cocoknya uang mengendap tahunan baru cuan kalau bulanan saran saya mending crypto modal jutaan udah profit ratusan ribu.,3,Positif
"Aplikasi BIBIT sangat menarik, banyak fiturnya, yang paling baru menurutku ada fitur BIBIT RECAP, itu sangat mudah dimengerti bagi anak kampung seperti saya. Semoga BIBIT terus berinovasi & memberikan pelayanan luar biasa terhadap siapapun penggunanya.",5,Positif
"Aplikasi sudah bagus Informasinya juga lengkap, namun alangkah bagusnya jika sistem penarikan dananya juga bisa via e wallet. Jika bisa ditarik saldo dananya ke e wallet saya yakin lebih bagus dan mempermudah konsumen",5,Positif
"Aplikasi yang bagus, mudah untuk digunakan, dan sangat cocok buat yang baru belajar investasi karena return yang stabil khususnya untuk pasar uang dan obligasi. Bagi teman"" yang pengen gunakan aplikasi ini, bisa gunakan (kode referal: kartiazim) agar mendapatkan cashback saat pertama kali menggunakan aplikasi ini.",5,Positif
"Aplikasinya rapi bersih enak dipandang bangett, tapi agak gak seru karena pertumbuhan saham yang lambat. Tergantung company nya sih tapi semua cenderung kayak udah di balance gituu jadi gak terlalu beresiko",4,Positif
"proses pencairan dana penjualan sangat membutuhkan waktu sangat lama,,bagi yg lagi butuh dana darurat disini bukan solusi gak bisa diharapkan .. tolong proses pencairan dana penjualan lebih cepat sehingga pengguna juga lebih nyaman kedepannya 😠😠😠",1,Negatif
"Ada kelebihan dan kekurangan yang saya rasakan dengan jangka waktu yg lumayan agak lama untuk masa pencairan nya, karna pencarian yang lama saya jadi malas buat jual reksadana alhasil uang terus kekumpul dan semakin banyak, untuk kekurangan nya sendiri gak bisa buat cepet2 kalo misalkan kita lagi butuh dana mendadak.",4,Positif
"Minimal cari aplikasi investasi yg sudah punya lisensi dan reputasi sebelum menaruh aset kalian, baik itu dari internet artikel, atau pengalaman user lainnya... Sistem kerja skematis, dapat atur TP/SL, update berita, dan harga yg realtime dapat memaksamalkan penggandaan modal kita.",5,Positif
Aplikasinya sangat membantu buat memanage uang. Karena ada fitur autodebit jadi gaakan lupa buat menabung investasi setiap bulannya. UI/UXnya juga nyaman bangett. Buat kalian yang mau investasi Reksadana saranku pakai aplikasi inii mantab cobain gih,5,Positif
"Bagus tampilan yang sempurna menurut saya, sangat cocok untuk yang mau menyisihkan uang langsung pakai aplikasi Bibit saja di jamin aman dan nyaman. Karena aplikasi ini sudah terdaftar di OJK, tidak perlu ragu langsung aja ya dwonload daftar dan caranya juga sangat mudah di mengerti untuk pemula, CS sangat ramah tamah, Alhamdulillah selama pakai tidak pernah ada kendala sih, cuman apa ya pencairannya lumayan lama tpi tenang saja aman dan nyaman.",5,Positif
"Nice app! Walaupun masih pemula tapi bener2 diarahin bgt, selain itu selalu dapet notif di email buat materi2 seputar keuangan yg pastinya bermanfaat bgtt, makasih banyak bibit💚",5,Positif
"Saya langsung uninstal aplikasinya, masa data pribadi dirubah sesuai KTP aja hrs perlu di ACC adminnya, dan lucunya perubahan data itu tdk di ACC. Dari hal data pribadi saja TDK di ACC apalagi nanti nyangkut soal uang dan investasinya sedikit dikit harus di ACC dulu adminnya, harus isi pin blm pake fingerprint. Kesimpulannya baru awal saja sdh membuat jadi ribet!!!",1,Negatif
"Menurut saya fitur dari bibit mudah dipahami anak mudah dan lumayan lengkap saran saya untuk kedepannya bibit dapat menambahkan fitur"" menarik yang dapat menguntungkan bagi investor berupah cashback2 tambahan.. selain itu bibit juga bagus kalo menambahkan fitur Nabung Emas supaya investor juga ada opsi.",5,Positif
"Aplikasi yg sedang ramai di rekomendasikan utk semua pencinta aplikasi online,,,aku udh ngerasain gimana bagus dan mudahnya berinvestasi pakai bibit,aplikasinya oke,tampilan menarik,fitur lengkap serta sistem yg sangat bagus membuat aplikasinya berjalan dengan sangat lancar tanpa kendala,,,aplikasi bibit lebih mengerti kebutuhan penggunanya sehingga sangat mudah mendapatkan keuntungan yg lebih besar pakai bibit.",5,Positif
"Aplikasinya bagus pendaftarannya juga sangat mudah untuk pemula sekali pun seperti saya, sudah terbukti aman dan juga terawasi ojk, sangat simple dan memiliki daya tarik tersendiri",5,Positif
"Aplikasi investasi yang sangat bagus buat pemula seperti saya, tidak ribet dan sangat simpel. Dan sangat cocok untuk pemula yg baru belajar investasi semoga lebih banyak lagi fitur-fitur yang menarik. Terimakasih sudah membantu",5,Positif
"sementara 3☆ dulu karena saya masih baru 1bln pakainya, dan kenapa pembayaran manual di app tidak muncul ya karena saya agak kerepoton waktu mau beli dan harus nyuruh orang rumah buat ngebayarin karena M-BANKING bank indo tidak bisa dipakai di tempatku saat ini.",3,Positif
"Oh ternyata aplikasi ini buat orang yang berpenghasilan tetap, karena harus nyetor tiap bulan.. kalau perbulan nya 250K, maka tetap segitu, gak bisa nawar kalau pas penghasilan rendah.... Ini si kaya nabung di bank. Tapi kalau di bank bisa setor 50k, 100k, ya dimana ada penghasilan lebih bisa setor banyak..",3,Positif
"Masukan dari saya sebagai user bibit mungkin, untuk transfer dana dari bibir ke rekening utama user lebih baik diberi tanggal pasti mau itu satu Minggu setelah penjualan Reksadana atau bahkan lebih tergantung sistemnya, tapi saat ada kepastian itu lebih enak karena sekarang hanya ada pemberitahuan ""Dana akan kami transfer secepatnya maksimal satu Minggu...."" Kurang lebih pemberitahuannya seperti itu. Tambahan mungkin mode gelap harus siap diluncurkan segera terkait kenyamanan user yang berbeda",4,Positif
"Ikut event nabung rutin 3 bulan berturut2, ada notif sudah berhasil dan saldo 50rb sudah ditambahkan. Di cek saldo jagonya sampai 1 minggu blm masuk2 juga. Kena Prank... Ada lambang petir, Pencairan instan dana masuk dalam hitungan detik ke bank jago. Ini sudah 2 hari blm masuk. Kena prank lagi... Malah dari BCA ke BNI lebih duluan.",1,Negatif
"Aplikasi yang welcome kepada pengguna baru yang baru akan memulai menabung, terdapat beragam instrumen yang dapat disesuaikan dengan tujuan dan risikonya masing-masing, selain itu tampilan dan fitur dalam aplikasi user friendly, dan pilihan top up serta deposit yang beragam dengan berbagai macam pilihan bank maupun e-wallet.",5,Positif
Sebuah aplikasi investasi yang bagus buat pemula dan juga bisa digunakan untuk menabung walaupun nominalnya kecil... Penjelasannya sangat mudah dipahami dan detail terus cs-nya fast respon 👍👍👍,5,Positif
Baru di instal langsung uninstall.... aplikasinya lemot banget.... pertanyaannya banyak...loading lama....jadi ragu sebelum investasi takutnya dana sudah disetor malah ngak bisa ditarik bagusan jangan dah....meragukan,1,Negatif
