content,score,Label,text_clean
"Skrang bibit dikenakan biaya stiap pembelian, mana setiap awal bulan tabungan sya disini macam2 goal.. jd nabung skitarnya 5 tabungan berbeda.. mau upgrade k plus juga ragu.. jd pgen berhenti pkai bibit jika slalu dikenai biaya tmbahan mana cairnya juga lama",2,Negatif,skrang bibit dikenakan biaya stiap pembelian mana setiap awal bulan tabungan sya disini macam goal jd nabung skitarnya  tabungan berbeda mau upgrade k plus juga ragu jd pgen berhenti pkai bibit jika slalu dikenai biaya tmbahan mana cairnya juga lama
Sebelumnya sangat nyaman dengan aplikasi ini. Tapi sekarang kok kalo mau bayar via bank selain bank jago ada biaya adminnya :( tujuan saya menabung dijago agar uang yang disimpan dibank gak kepotong biaya admin sia-sia. Eh dibibit jg ada biayanya skrg. Kembalikan seperti dulu dong bibit,1,Negatif,sebelumnya sangat nyaman dengan aplikasi ini tapi sekarang kok kalo mau bayar via bank selain bank jago ada biaya adminnya  tujuan saya menabung dijago agar uang yang disimpan dibank gak kepotong biaya admin siasia eh dibibit jg ada biayanya skrg kembalikan seperti dulu dong bibit
"Suka sama tampilan dan kepraktisannya, mohon dikasi widget realtime terlait naik turunnya dana kelolaan kita secara realtime.. supaya tdk bolak balik masuk aplikasi hanya untuk liat grafik perkembangan dana.",4,Positif,suka sama tampilan dan kepraktisannya mohon dikasi widget realtime terlait naik turunnya dana kelolaan kita secara realtime supaya tdk bolak balik masuk aplikasi hanya untuk liat grafik perkembangan dana
"registrasi nya dipersusah nnya ke cs apa kendala yg tertulis ""lainnya"" dijawab internal, dan nanya solusinya malah dijawab cs, regis uda gabisa dilanjutin lg dan ga bakal ke acc(yg dmn data dan rekening sudah jelas) padahal rencananya mau invest kesini krn kata org mudah dan praktis tp boro2 praktis regis aja ribet dan ga jelas 😁.",1,Negatif,registrasi nya dipersusah nnya ke cs apa kendala yg tertulis lainnya dijawab internal dan nanya solusinya malah dijawab cs regis uda gabisa dilanjutin lg dan ga bakal ke accyg dmn data dan rekening sudah jelas padahal rencananya mau invest kesini krn kata org mudah dan praktis tp boro praktis regis aja ribet dan ga jelas 
"dalam segi tampilan ini salah satu yang user friendly, untuk pelayanan juga sangat hebat, FYI untuk yang ngasih bintang 1 Reksadana juga sama seperti saham pencairannya biasanya T+2. ada sedikit saran untuk tampilan. keranjang pembelian susah untuk di akses, alangkah lebih baik jika disediakan di tempat yang mudah dilihat. pembayaran materai juga jika bisa ditaruh di menu yang memiliki tanda notifikasi",5,Positif,dalam segi tampilan ini salah satu yang user friendly untuk pelayanan juga sangat hebat fyi untuk yang ngasih bintang  reksadana juga sama seperti saham pencairannya biasanya t ada sedikit saran untuk tampilan keranjang pembelian susah untuk di akses alangkah lebih baik jika disediakan di tempat yang mudah dilihat pembayaran materai juga jika bisa ditaruh di menu yang memiliki tanda notifikasi
"rumit, untuk rubah rekening pencairan hrs ke stockbit, trs butuh 3 aplikasi utk pengoperasiannya : bibit, stockbit, bank jago, tdk dijadikan dlm satu aplikasi dikelola oleh 1 pihak aja, entah maksudnya gimn ? apa dibuat sengaja ribet utk menghindari hukum, waktu pencairan kupon dan withdraw jg ngga bisa realtime cair langsung",2,Negatif,rumit untuk rubah rekening pencairan hrs ke stockbit trs butuh  aplikasi utk pengoperasiannya  bibit stockbit bank jago tdk dijadikan dlm satu aplikasi dikelola oleh  pihak aja entah maksudnya gimn  apa dibuat sengaja ribet utk menghindari hukum waktu pencairan kupon dan withdraw jg ngga bisa realtime cair langsung
"Aplikasi invest terbaik menurutku mudah digunakan tampilan nya pun enak di lihat mudah untuk pemula yang gak ngerti investasi, tapi lebih baik mohon di pertimbangkan kembali untuk penerapan tampilan dark mode seperti StockBit. Akan lebih baik ada opsi tampilan seperti itu di Bibit jangan hanya di StockBit.. Semoga update selanjutnya lebih baik lagi dari semua aspek",5,Positif,aplikasi invest terbaik menurutku mudah digunakan tampilan nya pun enak di lihat mudah untuk pemula yang gak ngerti investasi tapi lebih baik mohon di pertimbangkan kembali untuk penerapan tampilan dark mode seperti stockbit akan lebih baik ada opsi tampilan seperti itu di bibit jangan hanya di stockbit semoga update selanjutnya lebih baik lagi dari semua aspek
"Isi Reff ""SIRAJIN"" dapatkan Gebyar bonus cashback utamanya. Ini sangat rekomendasikan untuk kalian yang ingin memulai investasi dengan lebih mudah dan nyaman. Fitur-fiturnya mudah untuk dipahami dan aplikasinya sangat ringan dan tidak bikin hp menjadi lemot. Hanya Bibit yang sangat rekomendasi untuk para pemula. Langsung download dan buktikanlan. Bibit selalu bikin hidup menjadi lebih cuan.",5,Positif,isi reff sirajin dapatkan gebyar bonus cashback utamanya ini sangat rekomendasikan untuk kalian yang ingin memulai investasi dengan lebih mudah dan nyaman fiturfiturnya mudah untuk dipahami dan aplikasinya sangat ringan dan tidak bikin hp menjadi lemot hanya bibit yang sangat rekomendasi untuk para pemula langsung download dan buktikanlan bibit selalu bikin hidup menjadi lebih cuan
"Sangat recomended menurut saya, terutama untuk orang-orang yang ingin menabung, meskipun masih awam namun admin bibit setia setiap saat untuk membantu jalannya keuangan kalian, terlebih lagi adminnya sangat fastrespon, jadi ga perlu ragu lagi untuk menabung di aplikasi Bibit",5,Positif,sangat recomended menurut saya terutama untuk orangorang yang ingin menabung meskipun masih awam namun admin bibit setia setiap saat untuk membantu jalannya keuangan kalian terlebih lagi adminnya sangat fastrespon jadi ga perlu ragu lagi untuk menabung di aplikasi bibit
Ruet banget saya sudah verifikasi berkali kali gk berhasill padahal data diri lengkap dan murni visi nya doang apk untuk pemula tapi ruet dan cs service nya tidak memberi solusi apa punn gk jadi dah main bibit!!!!!!! Sama kaya apk bank jago cuman nyolong data doang!!!!,1,Negatif,ruet banget saya sudah verifikasi berkali kali gk berhasill padahal data diri lengkap dan murni visi nya doang apk untuk pemula tapi ruet dan cs service nya tidak memberi solusi apa punn gk jadi dah main bibit sama kaya apk bank jago cuman nyolong data doang
"Gila aplikasi aneh, masak dana masuk ke saldo RDN di aplikasi aja 7Hk, sementara diaplikasi lain hanya T2 Dana masuk saldo RDN 7HK, kalau lakui intruksi penarikan dana bisa lagi nambah waltu ya? Pdhal aplikasi lain juga saldo masuk ke bank kustodian, tapi gak selama ini jg.",1,Negatif,gila aplikasi aneh masak dana masuk ke saldo rdn di aplikasi aja hk sementara diaplikasi lain hanya t dana masuk saldo rdn hk kalau lakui intruksi penarikan dana bisa lagi nambah waltu ya pdhal aplikasi lain juga saldo masuk ke bank kustodian tapi gak selama ini jg
Sekedar saran untuk update bibit kedepannya.. tolong untuk fitur nabung rutin jangan diperuntukkan untuk Reksadana saja. Tetapi bisa untuk saham dan obligasi FR.. agar kami bisa pakai fitur nabung rutin tersebut diberbagai instrumen investasi.. terima kasih,5,Positif,sekedar saran untuk update bibit kedepannya tolong untuk fitur nabung rutin jangan diperuntukkan untuk reksadana saja tetapi bisa untuk saham dan obligasi fr agar kami bisa pakai fitur nabung rutin tersebut diberbagai instrumen investasi terima kasih
"Untk pengguna baru bisa dapet cashback nih, pakai kode refferal : ""bitjago"" Pendaftaran mudah dari awal - akhir. Hanya ikuti step stepnya aja. Verifikasinya juga termasuk cepet. sign up ke jago nya juga mudah dan cepat prosesnya................",5,Positif,untk pengguna baru bisa dapet cashback nih pakai kode refferal  bitjago pendaftaran mudah dari awal  akhir hanya ikuti step stepnya aja verifikasinya juga termasuk cepet sign up ke jago nya juga mudah dan cepat prosesnya
Saya tidak punya no rekening Tolong dong dibuatkan ketika menarik bisa lewat aplikasi dana ...biar enak kita nya ...yang tidak punya rekening Aplikasi memang bagus Tapi masih kurang puas karena WD nya harus pake rekening bank !!!,2,Negatif,saya tidak punya no rekening tolong dong dibuatkan ketika menarik bisa lewat aplikasi dana biar enak kita nya yang tidak punya rekening aplikasi memang bagus tapi masih kurang puas karena wd nya harus pake rekening bank 
"Setlh di update malah gak bisa kebuka lagi aplikasinya, dri tanggal 26 aplikasi gak bisa kebuka, smpe sempat uninstal download lagi ttap aja gak bisa kebuka. Gimna nii kalo mau lihat bagi hasilnya ?? Mana tabungan dah lumayan.",4,Positif,setlh di update malah gak bisa kebuka lagi aplikasinya dri tanggal  aplikasi gak bisa kebuka smpe sempat uninstal download lagi ttap aja gak bisa kebuka gimna nii kalo mau lihat bagi hasilnya  mana tabungan dah lumayan
"Aplikasi menabung yang payah! Penjualan aset membutuhkan waktu 7 hari kerja sehingga ketika kita ingin menjual aset untuk kebutuhan mendadak Sangat memakan waktu, kalo mau investasi mending beli emas di pasar aja udah selesai gak pakek nunggu 7 hari. Payah!",1,Negatif,aplikasi menabung yang payah penjualan aset membutuhkan waktu  hari kerja sehingga ketika kita ingin menjual aset untuk kebutuhan mendadak sangat memakan waktu kalo mau investasi mending beli emas di pasar aja udah selesai gak pakek nunggu  hari payah
"Untuk tampilan emang bagus dan simple tapi sayang, pas coba wd malah dana yang masuk tidak sesuai dengan di aplikasi, soalnya untuk fee tf udah di tanggung oleh bibit sendiri kan? Saran aja sih kalau ada potongannya langsung di tampil kan saja dana yang masuknya sesudah di potong. Dan masih ada potongan lainnya yaitu biaya materai",2,Negatif,untuk tampilan emang bagus dan simple tapi sayang pas coba wd malah dana yang masuk tidak sesuai dengan di aplikasi soalnya untuk fee tf udah di tanggung oleh bibit sendiri kan saran aja sih kalau ada potongannya langsung di tampil kan saja dana yang masuknya sesudah di potong dan masih ada potongan lainnya yaitu biaya materai
"jual obligasi dari tgl 16 mei sampai skrg dana belum masuk rekening, biasanya 2 hari kerja sdah masuk . klau bisa cepat , knp harus pkai maksimal estimasi pling akhir ！ pikir 2 kali beli aset dsini,. lagi",1,Negatif,jual obligasi dari tgl  mei sampai skrg dana belum masuk rekening biasanya  hari kerja sdah masuk  klau bisa cepat  knp harus pkai maksimal estimasi pling akhir  pikir  kali beli aset dsini lagi
"mudah dipelajari,banyak keuntungan,banyak gratis,banyak promo,banyak hadiah. pilihan produk bisa diperbanyak. praktis,cepat bisa langsung dapat tanpa alasan dan gangguan. bijak tidak memaksa,tidak menipu. tanpa pajak dan biaya admin. aman dapat dipercaya. banyak bantuan,jangan ragu.",4,Positif,mudah dipelajaribanyak keuntunganbanyak gratisbanyak promobanyak hadiah pilihan produk bisa diperbanyak praktiscepat bisa langsung dapat tanpa alasan dan gangguan bijak tidak memaksatidak menipu tanpa pajak dan biaya admin aman dapat dipercaya banyak bantuanjangan ragu
"untuk aplikasi sangat mudah dj gunakan, tetapi kalau bisa proses withdraw di percepat jangan menunggu 3 hari kerja. overall keren si bibit",5,Positif,untuk aplikasi sangat mudah dj gunakan tetapi kalau bisa proses withdraw di percepat jangan menunggu  hari kerja overall keren si bibit
"Bagus buat investasi jangka panjang, cuma untuk pembelian dan penjualan prosesnya di cepatkan jangan sampai berhari-hari prosesnya. Kasian jika orang yang urgent tiba-tiba butuh uang dan melakukan penjualan dari sini, tapi proses pengembaliannya berhari-hari.. Overall is good",4,Positif,bagus buat investasi jangka panjang cuma untuk pembelian dan penjualan prosesnya di cepatkan jangan sampai berharihari prosesnya kasian jika orang yang urgent tibatiba butuh uang dan melakukan penjualan dari sini tapi proses pengembaliannya berharihari overall is good
"aplikasi nya cocok buat yang masih pemula dalam dunia investasi.Disini di jelaskan dengan jelas dan mudah dipahami, serta ada pembimbingan bagi user pemula agar tidak salah langkah dalam berinvestasi",5,Positif,aplikasi nya cocok buat yang masih pemula dalam dunia investasidisini di jelaskan dengan jelas dan mudah dipahami serta ada pembimbingan bagi user pemula agar tidak salah langkah dalam berinvestasi
"Yg masih pemula jgn ragu buat mulai, bukan semata buat nyari keuntungan tp biar kita konsisten nabung. Yg masih bingung mungkin bisa nonton yt bang raditya dika, aku juga tau aplikasi ini dr bang radit. Selamat mencoba.. boleh pake kode referral punyaku: sobatzl",5,Positif,yg masih pemula jgn ragu buat mulai bukan semata buat nyari keuntungan tp biar kita konsisten nabung yg masih bingung mungkin bisa nonton yt bang raditya dika aku juga tau aplikasi ini dr bang radit selamat mencoba boleh pake kode referral punyaku sobatzl
"Aplikasi bibit sangat memudahkan untuk investasi SBN, namun dari segi aksesibilitas masih belum ramah untuk disabilitas netra. Saat bernavigasi menggunakan TalkBack di dalam Bibit, beberapa menu tidak bisa diakses. Misalnya untuk menentukan tanggal, tahun dan bulan tidak bisa diklik. Sedangkan saudaranya yaitu stockbit, hampir semua menu bisa diakses dengan pembaca layar talkback. BTW TalkBack sekarang berubah nama jadi Android accessibility switch. Semoga ke depan ada perbaikan di bibit.",1,Negatif,aplikasi bibit sangat memudahkan untuk investasi sbn namun dari segi aksesibilitas masih belum ramah untuk disabilitas netra saat bernavigasi menggunakan talkback di dalam bibit beberapa menu tidak bisa diakses misalnya untuk menentukan tanggal tahun dan bulan tidak bisa diklik sedangkan saudaranya yaitu stockbit hampir semua menu bisa diakses dengan pembaca layar talkback btw talkback sekarang berubah nama jadi android accessibility switch semoga ke depan ada perbaikan di bibit
"kecewa dengan tim support bibit, nggak ada solusi sama sekali. penggantian rekening pencairan sbn terlalu ribet. disuruh update di aplikasi stockbit tapi di aplikasi bibit nggak terupdate otomatis, malah ngawur kemana2 dan 3x tim support diganti secara otomatis. nanya kenapa belum terupdate malah disurug cek versi android dan aplikasi. lah apa hubungannya perubahan rekening pencairan sbn sama versi android terbaru ? itu khan by system kalian bukan android system. ngawur jawabannya",1,Negatif,kecewa dengan tim support bibit nggak ada solusi sama sekali penggantian rekening pencairan sbn terlalu ribet disuruh update di aplikasi stockbit tapi di aplikasi bibit nggak terupdate otomatis malah ngawur kemana dan x tim support diganti secara otomatis nanya kenapa belum terupdate malah disurug cek versi android dan aplikasi lah apa hubungannya perubahan rekening pencairan sbn sama versi android terbaru  itu khan by system kalian bukan android system ngawur jawabannya
"fitur Robo bisa menjebak terutama untuk pemula, 2 kali rekomendasi selalu di portfolio Merah untuk Saham, nyesel pakai rekomendasi Robo, jadi loss semua bagian Saham Tambahan : Portfolio Robo di 6.5 (Dana Pensiun), top up pertama dan kedua masuk Saham sudah merah, bahkan mesin waktu reksadana sudah menentukan pasti minus (misal tabung 1jt, 10 tahun jadi 800rb), alhasil Off-Track, tolong diperhatikan lagi rekomendasi Robo Terima kasih untuk responnya",2,Negatif,fitur robo bisa menjebak terutama untuk pemula  kali rekomendasi selalu di portfolio merah untuk saham nyesel pakai rekomendasi robo jadi loss semua bagian saham tambahan  portfolio robo di  dana pensiun top up pertama dan kedua masuk saham sudah merah bahkan mesin waktu reksadana sudah menentukan pasti minus misal tabung jt  tahun jadi rb alhasil offtrack tolong diperhatikan lagi rekomendasi robo terima kasih untuk responnya
"Aplikasi invest yg bagus bgt buat pemula. Apalagi buat kita para milenial yg mulai melek finansial. Alhamdulillah sejak saya pake bibit, saya jadi lebih bisa mengatur keuangan saya. Aplikasi ny jg simpel jadi gampang dipake buat kita yg baru mulai belajar investasi, yg jadi favorit ny saya di aplikasi bibit ini selain bisa invest minimal 10k, disini juga ada fitur bibit rewards ny, jadi kalo belanja bisa ttp dapat cashback. Best bgt pkoknya 😍",5,Positif,aplikasi invest yg bagus bgt buat pemula apalagi buat kita para milenial yg mulai melek finansial alhamdulillah sejak saya pake bibit saya jadi lebih bisa mengatur keuangan saya aplikasi ny jg simpel jadi gampang dipake buat kita yg baru mulai belajar investasi yg jadi favorit ny saya di aplikasi bibit ini selain bisa invest minimal k disini juga ada fitur bibit rewards ny jadi kalo belanja bisa ttp dapat cashback best bgt pkoknya 
